index,ticker,per_end_date,per_type,shares_out
399975,GATX,2024-06-30,Q,35.6
5850,ABL,2024-06-30,Q,75.49
1085400,YOSH,2024-06-30,Q,1.24
398925,GAMI,2024-06-30,Q,24.78
399000,GAN,2024-06-30,Q,45.39
1085325,YORW,2024-06-30,Q,14.35
366075,FGF,2024-06-30,Q,28.37
399150,GANX,2024-06-30,Q,25.17
366000,FGEN,2024-06-30,Q,99.47
124800,BHB,2024-06-30,Q,15.23
365850,FGBI,2024-06-30,Q,12.51
397425,G,2024-06-30,Q,179.98
124050,BGS,2024-06-30,Q,79.05
395550,FVCB,2024-06-30,Q,17.99
367875,FICO,2024-06-30,Q,24.52
4800,ABEO,2024-06-30,Q,40.96
395250,FUSN,2024-06-30,Q,85.06
395175,FUSB,2024-06-30,Q,5.74
368325,FIGS,2024-06-30,Q,170.68
394725,FUN,2024-06-30,Q,51.24
394800,FUNC,2024-06-30,Q,6.65
1087275,Z,2024-06-30,Q,231.41
859875,SCRM,2024-06-30,Q,35.92
367650,FIBK,2024-06-30,Q,104.56
397200,FYBR,2024-06-30,Q,248.98
1086150,YTEN,2024-06-30,Q,0.64
859050,SCPH,2024-06-30,Q,36.14
367275,FHTX,2024-06-30,Q,55.33
124275,BGXX,2024-06-30,Q,190.17
1086675,YUMC,2024-06-30,Q,389.65
394500,FULC,2024-06-30,Q,62.4
396525,FWRD,2024-06-30,Q,26.44
1086525,YUM,2024-06-30,Q,281.63
396600,FWRG,2024-06-30,Q,60.37
367350,FI,2024-06-30,Q,575.72
859275,SCPX,2024-06-30,Q,0.49
371400,FLEX,2024-06-30,Q,397.07
380925,FOSL,2024-06-30,Q,53.13
375375,FMNB,2024-06-30,Q,37.55
381000,FOUR,2024-06-30,Q,87.38
975,AACT,2024-06-30,Q,62.5
381075,FOX,2024-06-30,Q,461.31
864900,SEER,2024-06-30,Q,63.23
381225,FOXA,2024-06-30,Q,461.31
864825,SEEL,2024-06-30,Q,0.21
381300,FOXF,2024-06-30,Q,41.68
1050,AADI,2024-06-30,Q,24.55
381450,FOXO,2024-06-30,Q,11.28
866925,SEPA,2024-06-30,Q,5.81
121125,BFC,2024-06-30,Q,10.08
1094175,ZTS,2024-06-30,Q,456.3
380325,FORD,2024-06-30,Q,
380625,FORM,2024-06-30,Q,77.2
380700,FORR,2024-06-30,Q,19.06
864975,SEG,2024-06-30,Q,
1125,AAGR,2024-06-30,Q,9.44
382276,FPH,2024-06-30,Q,148.29
382350,FPI,2024-06-30,Q,48.17
864450,SEDG,2024-06-30,Q,57.3
121575,BFIN,2024-06-30,Q,12.46
374475,FMCC,2024-06-30,Q,
121500,BFICQ,2024-06-30,Q,27.4
867150,SERA,2024-06-30,Q,33.35
381600,FOXX,2024-06-30,Q,3.97
867075,SER,2024-06-30,Q,8.41
121425,BFH,2024-06-30,Q,49.68
864600,SEE,2024-06-30,Q,145.62
381975,FPAY,2024-06-30,Q,21.75
120150,BETR,2024-06-30,Q,15.11
1093275,ZPTA,2024-06-30,Q,35.26
378225,FNMA,2024-06-30,Q,1158.09
376800,FNCH,2024-06-30,Q,1.61
120750,BFAC,2024-06-30,Q,13.8
378375,FNRN,2024-06-30,Q,15.42
376725,FNCB,2024-06-30,Q,19.8
866475,SENEA,2024-06-30,Q,6.93
865800,SEM,2024-06-30,Q,130.03
1095225,ZWS,2024-06-30,Q,170.93
378075,FNLC,2024-06-30,Q,11.14
377250,FNF,2024-06-30,Q,273.24
866175,SEMR,2024-06-30,Q,146.13
1095450,ZYME,2024-06-30,Q,70.71
377025,FND,2024-06-30,Q,107.16
378000,FNKO,2024-06-30,Q,53.92
1094925,ZVSA,2024-06-30,Q,0.83
865425,SEIC,2024-06-30,Q,129.89
379650,FOLD,2024-06-30,Q,296.59
1094475,ZURA,2024-06-30,Q,63.75
866700,SENS,2024-06-30,Q,530.89
379800,FONR,2024-06-30,Q,6.33
865350,SEI,2024-06-30,Q,44.01
1094850,ZVRA,2024-06-30,Q,41.85
378900,FNWB,2024-06-30,Q,9.44
376425,FNB,2024-06-30,Q,359.75
865650,SELF,2024-06-30,Q,11.27
1500,AAL,2024-06-30,Q,656.7
376350,FNA,2024-06-30,Q,82.95
379125,FOA,2024-06-30,Q,9.92
376275,FN,2024-06-30,Q,36.15
1094625,ZVIA,2024-06-30,Q,72.65
120900,BFAM,2024-06-30,Q,58.04
372450,FLO,2024-06-30,Q,211.14
122325,BFST,2024-06-30,Q,25.5
386700,FRST,2024-06-30,Q,24.68
372375,FLNT,2024-06-30,Q,13.66
862800,SDPI,2024-06-30,Q,30.39
386850,FRT,2024-06-30,Q,82.95
2550,AAPL,2024-06-30,Q,15204.14
372225,FLNC,2024-06-30,Q,180.39
862725,SDOT,2024-06-30,Q,5.47
387150,FRZA,2024-06-30,Q,15.76
867900,SF,2024-06-30,Q,102.46
386475,FRSH,2024-06-30,Q,302.09
385950,FRPH,2024-06-30,Q,19.02
372750,FLS,2024-06-30,Q,131.37
2325,AAON,2024-06-30,Q,81.01
386025,FRPT,2024-06-30,Q,48.43
372675,FLR,2024-06-30,Q,171.19
867825,SEZL,2024-06-30,Q,5.66
2400,AAP,2024-06-30,Q,59.62
371775,FLIC,2024-06-30,Q,22.52
1090500,ZIMV,2024-06-30,Q,27.57
862350,SDIG,2024-06-30,Q,12.98
371625,FLGT,2024-06-30,Q,30.3
868200,SFBS,2024-06-30,Q,54.51
2850,AATC,2024-06-30,Q,5.47
371550,FLGC,2024-06-30,Q,13.37
388350,FSEA,2024-06-30,Q,5.08
122625,BG,2024-06-30,Q,141.65
388500,FSFG,2024-06-30,Q,6.88
387900,FSBW,2024-06-30,Q,7.8
2775,AAT,2024-06-30,Q,60.89
1090800,ZIP,2024-06-30,Q,99.18
868050,SFBC,2024-06-30,Q,2.56
1090725,ZION,2024-06-30,Q,147.65
387525,FSBC,2024-06-30,Q,21.32
122475,BFXXQ,2024-06-30,Q,36.41
2700,AASP,2024-06-30,Q,
371925,FLL,2024-06-30,Q,34.64
862575,SDOCQ,2024-06-30,Q,
1091550,ZLAB,2024-06-30,Q,99.61
383700,FRD,2024-06-30,Q,6.97
373875,FLYW,2024-06-30,Q,125.11
1725,AAMCF,2024-06-30,Q,2.55
383925,FREE,2024-06-30,Q,43.59
867450,SES,2024-06-30,Q,357.54
1092375,ZNTL,2024-06-30,Q,71.03
1800,AAME,2024-06-30,Q,20.4
121875,BFRG,2024-06-30,Q,7.85
373950,FLYX,2024-06-30,Q,77.83
867300,SERV,2024-06-30,Q,36.85
121650,BFLY,2024-06-30,Q,212.57
1092825,ZONE,2024-06-30,Q,8.23
374250,FMBH,2024-06-30,Q,23.9
383175,FRAF,2024-06-30,Q,4.4
1575,AAM,2024-06-30,Q,8.63
864075,SEB,2024-06-30,Q,0.97
383325,FRBA,2024-06-30,Q,19.57
374100,FMAO,2024-06-30,Q,13.68
1092675,ZOM,2024-06-30,Q,979.95
864000,SEAT,2024-06-30,Q,218.78
1092225,ZNOG,2024-06-30,Q,820.98
119850,BERY,2024-06-30,Q,114.4
385350,FRME,2024-06-30,Q,58.51
122100,BFS,2024-06-30,Q,24.14
863250,SDST,2024-06-30,Q,7.5
2250,AAOI,2024-06-30,Q,38.91
385725,FROG,2024-06-30,Q,101.88
373200,FLWS,2024-06-30,Q,64.22
2025,AAN.,2024-06-30,Q,
121950,BFRI,2024-06-30,Q,5.09
373425,FLXS,2024-06-30,Q,5.16
374400,FMC,2024-06-30,Q,124.82
384675,FRGE,2024-06-30,Q,181.04
1950,AAN,2024-06-30,Q,31.52
384975,FRHC,2024-06-30,Q,60.72
1084725,YMAB,2024-06-30,Q,43.88
1077675,XLO,2024-06-30,Q,36.91
357300,FCBC,2024-06-30,Q,18.27
416025,GLBZ,2024-06-30,Q,2.89
873000,SGRP,2024-06-30,Q,24.33
9450,ACDC,2024-06-30,Q,160.2
415050,GKOS,2024-06-30,Q,54.95
415125,GL,2024-06-30,Q,90.04
357600,FCCO,2024-06-30,Q,7.63
9375,ACCO,2024-06-30,Q,95.8
415350,GLAD,2024-06-30,Q,21.75
851775,SAVA,2024-06-30,Q,47.98
128250,BIRD,2024-06-30,Q,7.88
356550,FBRX,2024-06-30,Q,1.46
1076925,XHR,2024-06-30,Q,101.96
116925,BDRL,2024-06-30,Q,14.52
357075,FCAP,2024-06-30,Q,3.35
416325,GLDD,2024-06-30,Q,67.01
873075,SGRY,2024-06-30,Q,127.12
851925,SAVE,2024-06-30,Q,109.52
356850,FBYD,2024-06-30,Q,67.41
9750,ACEL,2024-06-30,Q,82.64
1078125,XMTR,2024-06-30,Q,49.0
412650,GHM,2024-06-30,Q,10.87
1078950,XOS,2024-06-30,Q,7.89
117300,BDTX,2024-06-30,Q,56.25
412950,GHSI,2024-06-30,Q,1.28
853275,SBFM,2024-06-30,Q,1.17
853200,SBFG,2024-06-30,Q,6.76
413250,GIC,2024-06-30,Q,38.2
853425,SBGI,2024-06-30,Q,66.28
853650,SBIG,2024-06-30,Q,46.15
412050,GHC,2024-06-30,Q,4.4
1079325,XPER,2024-06-30,Q,45.15
359100,FCNCA,2024-06-30,Q,14.53
1079250,XPEL,2024-06-30,Q,27.63
853500,SBH,2024-06-30,Q,103.51
412350,GHI,2024-06-30,Q,23.29
359025,FCN,2024-06-30,Q,35.9
412425,GHIX,2024-06-30,Q,19.16
117375,BDX,2024-06-30,Q,289.04
412575,GHLD,2024-06-30,Q,61.39
413325,GIFI,2024-06-30,Q,16.28
414075,GILD,2024-06-30,Q,1245.85
358125,FCF,2024-06-30,Q,102.3
852825,SBCF,2024-06-30,Q,84.93
414300,GIPR,2024-06-30,Q,5.42
852750,SBC,2024-06-30,Q,5.03
872700,SGMT,2024-06-30,Q,31.91
117150,BDSX,2024-06-30,Q,145.15
1078200,XNCR,2024-06-30,Q,61.66
872625,SGMO,2024-06-30,Q,207.51
1078725,XOMA,2024-06-30,Q,11.64
127575,BIOLQ,2024-06-30,Q,36.6
1078650,XOM,2024-06-30,Q,3943.01
358425,FCFS,2024-06-30,Q,44.75
853050,SBEV,2024-06-30,Q,51.98
413625,GIGAQ,2024-06-30,Q,7.93
356400,FBRT,2024-06-30,Q,81.83
127650,BIOR,2024-06-30,Q,3.59
411900,GH,2024-06-30,Q,122.37
9975,ACET,2024-06-30,Q,82.17
1076775,XGN,2024-06-30,Q,17.37
1075050,XBIO,2024-06-30,Q,1.54
421350,GMRE,2024-06-30,Q,65.59
850125,SANA,2024-06-30,Q,221.5
10950,ACHV,2024-06-30,Q,34.34
1074975,X,2024-06-30,Q,224.96
849975,SAMG,2024-06-30,Q,13.99
354150,FATH,2024-06-30,Q,6.98
874050,SHAK,2024-06-30,Q,42.47
354075,FATE,2024-06-30,Q,113.83
354000,FATBB,2024-06-30,Q,
1075125,XBIT,2024-06-30,Q,30.46
850500,SANW,2024-06-30,Q,2.28
420525,GMED,2024-06-30,Q,135.36
850425,SANM,2024-06-30,Q,54.65
1075350,XBP,2024-06-30,Q,30.17
10875,ACHR,2024-06-30,Q,335.79
1074375,WY,2024-06-30,Q,727.32
874200,SHBI,2024-06-30,Q,33.22
422850,GNK,2024-06-30,Q,42.76
129375,BJDX,2024-06-30,Q,2.58
353400,FANG,2024-06-30,Q,178.34
423000,GNL,2024-06-30,Q,230.38
423150,GNLN,2024-06-30,Q,0.53
423225,GNLX,2024-06-30,Q,34.35
353925,FAT,2024-06-30,Q,15.74
1074750,WYY,2024-06-30,Q,9.31
353775,FARO,2024-06-30,Q,19.21
116475,BDL,2024-06-30,Q,1.86
1074600,WYNN,2024-06-30,Q,112.07
353700,FARM,2024-06-30,Q,21.26
11175,ACIC,2024-06-30,Q,47.83
422475,GNE,2024-06-30,Q,27.01
849675,SAM,2024-06-30,Q,11.72
418350,GLP,2024-06-30,Q,34.03
1076400,XERS,2024-06-30,Q,148.26
418575,GLPI,2024-06-30,Q,274.39
418650,GLRE,2024-06-30,Q,35.32
10275,ACFN,2024-06-30,Q,2.49
1076250,XENE,2024-06-30,Q,75.47
355800,FBNC,2024-06-30,Q,41.17
1076175,XELB,2024-06-30,Q,23.49
851100,SASR,2024-06-30,Q,45.06
417675,GLLI,2024-06-30,Q,6.01
116850,BDN,2024-06-30,Q,172.27
851400,SATS,2024-06-30,Q,271.67
1076550,XFOR,2024-06-30,Q,167.94
356100,FBP,2024-06-30,Q,166.43
1076100,XELA,2024-06-30,Q,6.37
873675,SGU,2024-06-30,Q,34.66
355200,FBIZ,2024-06-30,Q,8.29
419925,GM,2024-06-30,Q,1123.92
128775,BIVI,2024-06-30,Q,6.12
355125,FBIO,2024-06-30,Q,20.41
850650,SAOSA,2024-06-30,Q,
10650,ACHC,2024-06-30,Q,92.78
355050,FBIN,2024-06-30,Q,124.11
420225,GMDAQ,2024-06-30,Q,154.05
419700,GLYC,2024-06-30,Q,64.46
355350,FBLG,2024-06-30,Q,35.72
419025,GLSI,2024-06-30,Q,12.88
355650,FBMS,2024-06-30,Q,31.22
1076025,XEL,2024-06-30,Q,557.5
419175,GLT,2024-06-30,Q,45.25
419250,GLTO,2024-06-30,Q,1.08
10425,ACGL,2024-06-30,Q,375.49
1075875,XCUR,2024-06-30,Q,1.73
850875,SAPX,2024-06-30,Q,2188.44
419325,GLUE,2024-06-30,Q,50.51
125775,BHR,2024-06-30,Q,66.48
870825,SGBX,2024-06-30,Q,1.75
6900,ABR,2024-06-30,Q,188.55
404325,GDOT,2024-06-30,Q,53.71
125850,BHRB,2024-06-30,Q,14.85
403800,GDEN,2024-06-30,Q,28.95
403350,GCT,2024-06-30,Q,41.36
403425,GCTK,2024-06-30,Q,5.53
363750,FFDF,2024-06-30,Q,2.93
1083225,YCBD,2024-06-30,Q,3.87
403500,GCTS,2024-06-30,Q,46.68
403575,GD,2024-06-30,Q,274.78
403650,GDC,2024-06-30,Q,9.58
6750,ABOS,2024-06-30,Q,60.08
403725,GDDY,2024-06-30,Q,140.97
405450,GECC,2024-06-30,Q,10.45
871125,SGE,2024-06-30,Q,7.88
7200,ABSI,2024-06-30,Q,113.08
1082100,XXII,2024-06-30,Q,8.29
1082325,XYL,2024-06-30,Q,242.89
404550,GDRX,2024-06-30,Q,379.45
405300,GE,2024-06-30,Q,1084.31
126000,BIAF,2024-06-30,Q,11.66
363150,FFBC,2024-06-30,Q,95.46
870900,SGC,2024-06-30,Q,16.77
363075,FF,2024-06-30,Q,43.76
125925,BHVN,2024-06-30,Q,88.29
363000,FETM,2024-06-30,Q,4.49
362925,FET,2024-06-30,Q,12.28
870975,SGD,2024-06-30,Q,0.79
405150,GDYN,2024-06-30,Q,76.67
856200,SCCO,2024-06-30,Q,781.16
118200,BECN,2024-06-30,Q,63.6
6075,ABLT,2024-06-30,Q,0.03
1084350,YHGJ,2024-06-30,Q,20.77
125100,BHE,2024-06-30,Q,36.11
401325,GBNHF,2024-06-30,Q,40.8
870375,SG,2024-06-30,Q,114.14
125175,BHF,2024-06-30,Q,62.11
401475,GBNY,2024-06-30,Q,2.24
400950,GBLI,2024-06-30,Q,13.6
400500,GBCI,2024-06-30,Q,113.39
125025,BHC,2024-06-30,Q,367.1
400575,GBDC,2024-06-30,Q,171.52
857850,SCM,2024-06-30,Q,24.13
400800,GBIO,2024-06-30,Q,66.53
365175,FFNW,2024-06-30,Q,9.17
857775,SCLX,2024-06-30,Q,181.79
401700,GBR,2024-06-30,Q,
125400,BHM,2024-06-30,Q,3.95
870600,SGAPY,2024-06-30,Q,1651.4
402675,GCI,2024-06-30,Q,147.6
402825,GCMG,2024-06-30,Q,188.79
857025,SCI,2024-06-30,Q,145.61
402450,GCBC,2024-06-30,Q,17.03
6450,ABNB,2024-06-30,Q,641.62
364650,FFIN,2024-06-30,Q,142.84
125250,BHIL,2024-06-30,Q,6.09
364575,FFIE,2024-06-30,Q,11.04
402000,GBTG,2024-06-30,Q,472.86
125325,BHLB,2024-06-30,Q,43.29
364500,FFIC,2024-06-30,Q,29.07
1083825,YETI,2024-06-30,Q,85.24
857325,SCL,2024-06-30,Q,22.48
870525,SGA,2024-06-30,Q,6.26
857250,SCKT,2024-06-30,Q,7.55
1083750,YELP,2024-06-30,Q,67.62
362325,FENC,2024-06-30,Q,27.33
8175,AC,2024-06-30,Q,21.35
117600,BEAM,2024-06-30,Q,82.31
360150,FDBC,2024-06-30,Q,5.74
8250,ACA,2024-06-30,Q,48.78
1080150,XRAY,2024-06-30,Q,202.71
360075,FCX,2024-06-30,Q,1436.49
360675,FDMT,2024-06-30,Q,51.7
409275,GFF,2024-06-30,Q,49.55
854550,SBOW,2024-06-30,Q,25.54
1079625,XPO,2024-06-30,Q,116.39
1079475,XPL,2024-06-30,Q,81.44
359400,FCPT,2024-06-30,Q,91.99
872175,SGLY,2024-06-30,Q,3.5
1079700,XPOF,2024-06-30,Q,48.17
411075,GGG,2024-06-30,Q,168.93
127050,BIO,2024-06-30,Q,27.87
1079850,XPRO,2024-06-30,Q,117.47
117525,BE,2024-06-30,Q,227.56
1079775,XPON,2024-06-30,Q,0.08
127125,BIO.B,2024-06-30,Q,27.87
8400,ACAD,2024-06-30,Q,165.22
855525,SBXC,2024-06-30,Q,3.45
406950,GENC,2024-06-30,Q,
855375,SBUX,2024-06-30,Q,1133.2
407250,GENK,2024-06-30,Q,32.75
361575,FEAM,2024-06-30,Q,63.29
7575,ABUS,2024-06-30,Q,188.74
1081425,XTNT,2024-06-30,Q,130.27
362250,FEMY,2024-06-30,Q,22.22
406200,GEG,2024-06-30,Q,31.88
406425,GEHC,2024-06-30,Q,456.66
126300,BIGC,2024-06-30,Q,77.75
1081800,XWEL,2024-06-30,Q,4.18
406575,GEL,2024-06-30,Q,122.46
406725,GEN,2024-06-30,Q,615.21
361500,FE,2024-06-30,Q,575.92
117825,BEAT,2024-06-30,Q,26.33
1081050,XTIA,2024-06-30,Q,18.25
360975,FDP,2024-06-30,Q,47.94
408525,GETR,2024-06-30,Q,96.66
871650,SGHT,2024-06-30,Q,50.31
408600,GETY,2024-06-30,Q,408.59
408675,GEV,2024-06-30,Q,274.8
854775,SBRA,2024-06-30,Q,231.5
126750,BILL,2024-06-30,Q,106.14
408825,GEVO,2024-06-30,Q,236.23
854700,SBR,2024-06-30,Q,14.58
854925,SBSAA,2024-06-30,Q,8.55
408225,GERN,2024-06-30,Q,593.13
855225,SBT,2024-06-30,Q,52.37
126525,BIIB,2024-06-30,Q,145.6
407700,GEO,2024-06-30,Q,136.31
361350,FDUS,2024-06-30,Q,33.16
855075,SBSI,2024-06-30,Q,30.27
408000,GEOS,2024-06-30,Q,13.36
361200,FDSB,2024-06-30,Q,
7725,ABVE,2024-06-30,Q,8.0
149025,BRK.A,2024-06-30,Q,1.44
37500,AKLI,2024-06-30,Q,78.73
298350,DTE,2024-06-30,Q,206.94
811875,RBTC,2024-06-30,Q,55.84
891825,SMHI,2024-06-30,Q,27.64
1024125,VERO,2024-06-30,Q,6.36
149100,BRK.B,2024-06-30,Q,2155.04
298200,DTC,2024-06-30,Q,91.58
1024050,VERI,2024-06-30,Q,37.78
1024350,VERU,2024-06-30,Q,146.38
527400,JAKK,2024-06-30,Q,10.8
298800,DTI,2024-06-30,Q,29.77
1024575,VERY,2024-06-30,Q,14.88
527550,JAMF,2024-06-30,Q,127.64
527625,JAMN,2024-06-30,Q,12739.27
1024500,VERX,2024-06-30,Q,155.33
891675,SMG,2024-06-30,Q,56.8
527775,JANX,2024-06-30,Q,51.85
1024425,VERV,2024-06-30,Q,83.96
812025,RC,2024-06-30,Q,168.1
528675,JAZZ,2024-06-30,Q,61.75
149325,BRKL,2024-06-30,Q,88.89
37800,AKR,2024-06-30,Q,105.33
529725,JCI,2024-06-30,Q,668.01
149400,BRKR,2024-06-30,Q,145.34
811275,RBLX,2024-06-30,Q,598.5
37875,AKRO,2024-06-30,Q,69.15
297750,DSWL,2024-06-30,Q,
528825,JBGS,2024-06-30,Q,86.51
528900,JBHT,2024-06-30,Q,101.99
298050,DT,2024-06-30,Q,298.22
1023900,VERB,2024-06-30,Q,0.64
528975,JBI,2024-06-30,Q,147.2
106800,BAFN,2024-06-30,Q,4.13
529200,JBSS,2024-06-30,Q,11.6
529275,JBT,2024-06-30,Q,31.84
1023750,VERA,2024-06-30,Q,54.82
811575,RBOT,2024-06-30,Q,5.88
298950,DTIL,2024-06-30,Q,7.23
527175,JAGX,2024-06-30,Q,7.83
525300,IVVD,2024-06-30,Q,119.32
107100,BALL,2024-06-30,Q,303.57
525525,IVZ,2024-06-30,Q,450.03
1025550,VGAS,2024-06-30,Q,32.05
299700,DTSS,2024-06-30,Q,3.59
148575,BREZ,2024-06-30,Q,4.3
36675,AJINY,2024-06-30,Q,515.73
36825,AJX,2024-06-30,Q,45.61
36525,AIZ,2024-06-30,Q,51.99
1025925,VHAI,2024-06-30,Q,134.29
300150,DUK,2024-06-30,Q,771.77
524850,IVP,2024-06-30,Q,4.94
36600,AJG,2024-06-30,Q,219.1
1025850,VGZ,2024-06-30,Q,122.29
524925,IVR,2024-06-30,Q,48.83
813075,RCKY,2024-06-30,Q,7.42
1025775,VGR,2024-06-30,Q,157.38
525075,IVT,2024-06-30,Q,67.93
813000,RCKT,2024-06-30,Q,90.78
299625,DTSQ,2024-06-30,Q,1.73
526650,JACK,2024-06-30,Q,19.39
812475,RCFA,2024-06-30,Q,10.53
299100,DTM,2024-06-30,Q,97.11
37200,AKBA,2024-06-30,Q,209.6
106950,BAH,2024-06-30,Q,129.19
526575,J,2024-06-30,Q,124.25
36900,AKA,2024-06-30,Q,10.48
36975,AKAM,2024-06-30,Q,152.32
526350,IZEA,2024-06-30,Q,16.71
1025100,VFF,2024-06-30,Q,111.73
526200,IXHL,2024-06-30,Q,63.48
295350,DRVN,2024-06-30,Q,164.08
534150,JNPR,2024-06-30,Q,329.16
1021575,VCNX,2024-06-30,Q,1.58
534300,JNVR,2024-06-30,Q,11.06
295125,DRTTF,2024-06-30,Q,192.58
534525,JOB,2024-06-30,Q,108.77
1022025,VCTR,2024-06-30,Q,64.81
1021875,VCSA,2024-06-30,Q,22.3
150150,BRN,2024-06-30,Q,10.03
38775,ALAB,2024-06-30,Q,155.7
533700,JMSB,2024-06-30,Q,14.22
809775,RAVE,2024-06-30,Q,14.59
809175,RAPP,2024-06-30,Q,35.38
39225,ALB,2024-06-30,Q,117.53
1020825,VC,2024-06-30,Q,27.61
809025,RANI,2024-06-30,Q,50.6
294300,DRMA,2024-06-30,Q,0.69
150600,BROS,2024-06-30,Q,154.19
1021050,VCEL,2024-06-30,Q,49.03
294600,DRRX,2024-06-30,Q,31.04
534675,JOBY,2024-06-30,Q,713.88
150375,BRNS,2024-06-30,Q,39.03
534750,JOE,2024-06-30,Q,58.4
892950,SMR,2024-06-30,Q,246.95
809325,RARE,2024-06-30,Q,92.17
150450,BRO,2024-06-30,Q,285.26
294675,DRS,2024-06-30,Q,263.7
809250,RAPT,2024-06-30,Q,34.9
535200,JOUT,2024-06-30,Q,10.3
810825,RBCN,2024-06-30,Q,2.38
810750,RBCAA,2024-06-30,Q,19.42
38175,AKTS,2024-06-30,Q,123.39
38250,AKTX,2024-06-30,Q,12.15
1022850,VEEE,2024-06-30,Q,9.52
810675,RBC,2024-06-30,Q,29.23
106575,BACK,2024-06-30,Q,1.15
1022775,VEEA,2024-06-30,Q,7.98
1023075,VEL,2024-06-30,Q,32.99
297300,DSS,2024-06-30,Q,7.07
811125,RBKB,2024-06-30,Q,11.07
892200,SMLR,2024-06-30,Q,7.07
530625,JELD,2024-06-30,Q,85.99
106650,BAER,2024-06-30,Q,53.17
297075,DSP,2024-06-30,Q,63.36
892275,SMMF,2024-06-30,Q,14.69
530925,JETMF,2024-06-30,Q,60.6
810600,RBBN,2024-06-30,Q,174.53
149925,BRLT,2024-06-30,Q,98.33
532500,JKHY,2024-06-30,Q,72.9
532875,JLL,2024-06-30,Q,47.56
1022175,VCYT,2024-06-30,Q,76.45
892650,SMP,2024-06-30,Q,21.71
38625,AL,2024-06-30,Q,111.38
295800,DSAQ,2024-06-30,Q,5.75
38475,AKYA,2024-06-30,Q,49.39
531825,JHG,2024-06-30,Q,159.26
810525,RBB,2024-06-30,Q,18.44
892425,SMMT,2024-06-30,Q,724.54
296400,DSGR,2024-06-30,Q,46.76
149850,BRLS,2024-06-30,Q,21.38
296325,DSGN,2024-06-30,Q,56.49
1022550,VECO,2024-06-30,Q,56.78
810300,RBA,2024-06-30,Q,184.24
532350,JJSF,2024-06-30,Q,19.39
1026075,VHC,2024-06-30,Q,3.68
304350,DYNT,2024-06-30,Q,5.31
147000,BRBR,2024-06-30,Q,130.43
815925,RDVT,2024-06-30,Q,13.73
816075,RDW,2024-06-30,Q,65.98
515925,IQV,2024-06-30,Q,182.3
1030125,VIVK,2024-06-30,Q,27.71
516000,IR,2024-06-30,Q,403.48
516075,IRAA,2024-06-30,Q,7.19
516150,IRBT,2024-06-30,Q,30.23
889800,SLVM,2024-06-30,Q,41.13
516375,IRD,2024-06-30,Q,25.92
516450,IRDM,2024-06-30,Q,118.38
1029525,VITL,2024-06-30,Q,42.18
517200,IRIX,2024-06-30,Q,16.25
34950,AIRG,2024-06-30,Q,10.78
518100,IRWD,2024-06-30,Q,159.74
303525,DYAI,2024-06-30,Q,29.24
815400,RDNT,2024-06-30,Q,73.88
147300,BRCC,2024-06-30,Q,212.52
815325,RDN,2024-06-30,Q,150.58
1028925,VISL,2024-06-30,Q,2.45
518625,ISDR,2024-06-30,Q,3.82
1028850,VIRX,2024-06-30,Q,39.27
517950,IRTC,2024-06-30,Q,31.24
107775,BANF,2024-06-30,Q,32.99
147075,BRBS,2024-06-30,Q,73.5
517275,IRM,2024-06-30,Q,293.34
517350,IRMD,2024-06-30,Q,12.66
303975,DYN,2024-06-30,Q,87.38
34800,AIRC,2024-06-30,Q,145.1
890025,SLXN,2024-06-30,Q,3.36
517650,IROQ,2024-06-30,Q,3.35
34875,AIRE,2024-06-30,Q,44.32
517875,IRT,2024-06-30,Q,225.12
517575,IRON,2024-06-30,Q,29.71
304800,DZSI,2024-06-30,Q,38.03
816300,RDZN,2024-06-30,Q,68.44
146475,BR,2024-06-30,Q,118.18
889425,SLS,2024-06-30,Q,57.76
513900,IPI,2024-06-30,Q,13.27
1031025,VLDX,2024-06-30,Q,8.61
306225,EAST,2024-06-30,Q,1.71
33675,AIM,2024-06-30,Q,57.14
889275,SLRX,2024-06-30,Q,0.64
817200,REEMF,2024-06-30,Q,
817125,REED,2024-06-30,Q,4.19
513375,IPDN,2024-06-30,Q,11.68
306000,EARN,2024-06-30,Q,20.48
513525,IPG,2024-06-30,Q,375.59
305550,EAF,2024-06-30,Q,257.17
1030500,VKTX,2024-06-30,Q,110.8
515250,IPW,2024-06-30,Q,31.36
515325,IPWR,2024-06-30,Q,7.68
305025,EA,2024-06-30,Q,265.73
816375,REAL,2024-06-30,Q,105.97
34350,AIP,2024-06-30,Q,39.26
34050,AIN,2024-06-30,Q,31.2
1030725,VLCN,2024-06-30,Q,1.64
514800,IPSC,2024-06-30,Q,84.5
816600,REBN,2024-06-30,Q,3.37
34125,AINC,2024-06-30,Q,3.44
303300,DXYN,2024-06-30,Q,15.59
36000,AISP,2024-06-30,Q,23.16
1027050,VICR,2024-06-30,Q,45.07
1026975,VICI,2024-06-30,Q,1047.17
522600,ITOS,2024-06-30,Q,36.12
36075,AIT,2024-06-30,Q,38.6
522675,ITP,2024-06-30,Q,10.07
1026900,VIAV,2024-06-30,Q,221.91
107325,BALY,2024-06-30,Q,40.63
522975,ITRI,2024-06-30,Q,44.96
814200,RCUS,2024-06-30,Q,90.95
521700,ITCI,2024-06-30,Q,105.57
890700,SMC,2024-06-30,Q,10.65
522000,ITGR,2024-06-30,Q,33.53
522075,ITI,2024-06-30,Q,43.01
