ticker,per_end_date,per_type,shares_out
BERY,2024-09-30,Q,114.6
VNOM,2024-09-30,Q,188.38
BFST,2024-09-30,Q,29.54
BFS,2024-09-30,Q,24.14
BFC,2024-09-30,Q,10.01
BFIN,2024-09-30,Q,12.46
BFICQ,2024-09-30,Q,27.4
BFH,2024-09-30,Q,49.72
VNO,2024-09-30,Q,190.65
BKD,2024-09-30,Q,199.21
BK,2024-09-30,Q,727.08
BJRI,2024-09-30,Q,23.38
BJDX,2024-09-30,Q,0.36
VIVK,2024-09-30,Q,29.28
VITL,2024-09-30,Q,43.1
VIRT,2024-09-30,Q,154.62
BKSY,2024-09-30,Q,30.48
BKR,2024-09-30,Q,989.53
BKH,2024-09-30,Q,69.75
BKNG,2024-09-30,Q,33.1
BHR,2024-09-30,Q,66.52
BIO.B,2024-09-30,Q,28.0
BIO,2024-09-30,Q,28.0
BILL,2024-09-30,Q,103.49
VLO,2024-09-30,Q,316.58
BIGC,2024-09-30,Q,77.75
BIAF,2024-09-30,Q,13.43
BHRB,2024-09-30,Q,14.94
BIIB,2024-09-30,Q,145.72
VLCN,2024-09-30,Q,0.56
VLDX,2024-09-30,Q,8.62
BIOR,2024-09-30,Q,3.68
BIOLQ,2024-09-30,Q,36.6
KLG,2024-09-30,Q,85.9
SQFT,2024-09-30,Q,14.53
LYV,2024-09-30,Q,230.32
PTCT,2024-09-30,Q,76.92
LYTS,2024-09-30,Q,29.76
PTEN,2024-09-30,Q,389.96
LYFT,2024-09-30,Q,414.81
LYB,2024-09-30,Q,324.76
LXU,2024-09-30,Q,71.62
LZ,2024-09-30,Q,175.61
PTC,2024-09-30,Q,120.14
LXRX,2024-09-30,Q,246.24
MAC,2024-09-30,Q,215.99
MAA,2024-09-30,Q,116.88
MA,2024-09-30,Q,917.83
PSX,2024-09-30,Q,412.99
LXP,2024-09-30,Q,294.34
PTN,2024-09-30,Q,19.55
LVLU,2024-09-30,Q,41.77
LVO,2024-09-30,Q,98.96
PTON,2024-09-30,Q,381.46
LUXH,2024-09-30,Q,1.97
LUV,2024-09-30,Q,599.74
LUNR,2024-09-30,Q,140.35
PTPI,2024-09-30,Q,10.01
LUNG,2024-09-30,Q,39.49
PTMN,2024-09-30,Q,9.24
LXFR,2024-09-30,Q,26.78
LXEO,2024-09-30,Q,33.06
PTLO,2024-09-30,Q,74.22
LVS,2024-09-30,Q,725.03
MAX,2024-09-30,Q,66.7
MATX,2024-09-30,Q,33.21
PSIX,2024-09-30,Q,22.99
MATV,2024-09-30,Q,54.33
PSN,2024-09-30,Q,106.19
MBCN,2024-09-30,Q,8.07
PSEC,2024-09-30,Q,432.93
MBC,2024-09-30,Q,127.07
MAT,2024-09-30,Q,336.9
PSNL,2024-09-30,Q,70.65
MAN,2024-09-30,Q,47.45
MAMO,2024-09-30,Q,41.32
MAIN,2024-09-30,Q,87.07
PSTV,2024-09-30,Q,5.9
MAGN,2024-09-30,Q,3.5
PSTX,2024-09-30,Q,97.13
PSTL,2024-09-30,Q,23.34
MASI,2024-09-30,Q,53.54
MAS,2024-09-30,Q,215.75
MARA,2024-09-30,Q,294.48
MAR,2024-09-30,Q,277.89
PSQH,2024-09-30,Q,32.67
MAPS,2024-09-30,Q,152.86
MARK,2024-09-30,Q,53.92
LPRO,2024-09-30,Q,119.26
LPLA,2024-09-30,Q,74.76
PW,2024-09-30,Q,3.39
LPG,2024-09-30,Q,42.8
LPSN,2024-09-30,Q,90.26
LRCX,2024-09-30,Q,1286.69
LQDT,2024-09-30,Q,30.53
LQDA,2024-09-30,Q,84.64
LPX,2024-09-30,Q,70.28
LPTV,2024-09-30,Q,80.83
LPTH,2024-09-30,Q,39.61
LOCO,2024-09-30,Q,29.94
LOCL,2024-09-30,Q,8.65
PXLW,2024-09-30,Q,58.55
LOB,2024-09-30,Q,45.15
LODE,2024-09-30,Q,210.51
LOAR,2024-09-30,Q,89.7
LNZA,2024-09-30,Q,197.76
LNW,2024-09-30,Q,88.72
LNTH,2024-09-30,Q,69.53
LRFC,2024-09-30,Q,2.68
PWOD,2024-09-30,Q,7.54
PWR,2024-09-30,Q,147.61
PX,2024-09-30,Q,111.22
LRHC,2024-09-30,Q,17.79
LTRX,2024-09-30,Q,38.1
LTRPB,2024-09-30,Q,77.32
LTRPA,2024-09-30,Q,77.32
LTRY,2024-09-30,Q,10.19
LTH,2024-09-30,Q,206.97
PUBM,2024-09-30,Q,48.29
LTC,2024-09-30,Q,45.26
LUMN,2024-09-30,Q,1016.81
PTVE,2024-09-30,Q,179.26
MBI,2024-09-30,Q,51.03
PVBC,2024-09-30,Q,17.67
LSBK,2024-09-30,Q,5.74
PVCT,2024-09-30,Q,420.28
LSB,2024-09-30,Q,9.31
LSAK,2024-09-30,Q,63.24
LRN,2024-09-30,Q,43.59
LSEA,2024-09-30,Q,36.28
LSTR,2024-09-30,Q,35.33
PUMP,2024-09-30,Q,102.93
MBIN,2024-09-30,Q,45.76
MGAM,2024-09-30,Q,21.24
MG,2024-09-30,Q,31.01
PRCH,2024-09-30,Q,118.9
MFIN,2024-09-30,Q,23.17
MFIC,2024-09-30,Q,93.78
PRAA,2024-09-30,Q,39.42
MGEE,2024-09-30,Q,36.21
PRA,2024-09-30,Q,51.16
PPSI,2024-09-30,Q,10.92
MGPI,2024-09-30,Q,21.95
MGNI,2024-09-30,Q,140.69
PR,2024-09-30,Q,803.3
MGM,2024-09-30,Q,297.74
PRCT,2024-09-30,Q,52.18
MESA,2024-09-30,Q,41.31
MERC,2024-09-30,Q,66.87
PRG,2024-09-30,Q,41.54
PRGO,2024-09-30,Q,136.41
MELI,2024-09-30,Q,50.7
MESO,2024-09-30,Q,114.18
MFA,2024-09-30,Q,102.08
METC,2024-09-30,Q,52.53
META,2024-09-30,Q,2524.49
MET,2024-09-30,Q,692.42
MIST,2024-09-30,Q,53.27
MIRM,2024-09-30,Q,47.71
MIR,2024-09-30,Q,232.26
POST,2024-09-30,Q,58.43
MITK,2024-09-30,Q,46.2
POOL,2024-09-30,Q,38.06
POR,2024-09-30,Q,105.46
MITT,2024-09-30,Q,29.49
PPBI,2024-09-30,Q,96.44
MHLD,2024-09-30,Q,99.77
PPL,2024-09-30,Q,737.97
MHK,2024-09-30,Q,63.12
MGYR,2024-09-30,Q,6.49
MGY,2024-09-30,Q,196.56
MGTX,2024-09-30,Q,78.15
MHO,2024-09-30,Q,27.75
PPC,2024-09-30,Q,237.12
MIDD,2024-09-30,Q,53.77
PPG,2024-09-30,Q,232.0
MCOM,2024-09-30,Q,92.21
PRTH,2024-09-30,Q,76.83
MCO,2024-09-30,Q,181.2
MCK,2024-09-30,Q,126.94
PRTS,2024-09-30,Q,57.4
MCHX,2024-09-30,Q,43.68
MCHP,2024-09-30,Q,537.01
PRU,2024-09-30,Q,356.0
MCRB,2024-09-30,Q,170.2
MD,2024-09-30,Q,85.88
PRSO,2024-09-30,Q,2.94
MCY,2024-09-30,Q,55.37
MCW,2024-09-30,Q,322.25
MCFT,2024-09-30,Q,16.61
PRST,2024-09-30,Q,100.89
MCS,2024-09-30,Q,31.48
PSA,2024-09-30,Q,175.11
MBWM,2024-09-30,Q,16.14
MCD,2024-09-30,Q,716.62
MCBS,2024-09-30,Q,25.33
MCB,2024-09-30,Q,11.19
MEC,2024-09-30,Q,20.62
PRM,2024-09-30,Q,145.22
MDXG,2024-09-30,Q,146.95
PRMB,2024-09-30,Q,160.31
MDU,2024-09-30,Q,203.89
PRIM,2024-09-30,Q,53.71
MEG,2024-09-30,Q,34.23
PRK,2024-09-30,Q,16.15
PRKS,2024-09-30,Q,57.95
PRLB,2024-09-30,Q,24.51
PRKR,2024-09-30,Q,97.42
PRPH,2024-09-30,Q,19.08
PRPL,2024-09-30,Q,107.71
MDGL,2024-09-30,Q,21.81
PRPO,2024-09-30,Q,1.48
PRO,2024-09-30,Q,47.31
PROV,2024-09-30,Q,6.77
MDRR,2024-09-30,Q,1.12
PROK,2024-09-30,Q,291.66
MDLZ,2024-09-30,Q,1337.19
LNT,2024-09-30,Q,256.6
PYCR,2024-09-30,Q,178.82
KMPR,2024-09-30,Q,64.04
KMI,2024-09-30,Q,2221.64
KMB,2024-09-30,Q,333.48
RDFN,2024-09-30,Q,121.77
KLXE,2024-09-30,Q,16.86
RDI,2024-09-30,Q,22.43
KLTR,2024-09-30,Q,148.99
KMT,2024-09-30,Q,77.93
KNSL,2024-09-30,Q,23.29
KLTO,2024-09-30,Q,17.23
KNF,2024-09-30,Q,56.61
KN,2024-09-30,Q,88.07
RDN,2024-09-30,Q,150.42
KINS,2024-09-30,Q,11.06
KIM,2024-09-30,Q,674.08
REAL,2024-09-30,Q,109.69
KIDS,2024-09-30,Q,24.21
REBN,2024-09-30,Q,3.51
KHC,2024-09-30,Q,1209.18
RDNT,2024-09-30,Q,73.96
KLIC,2024-09-30,Q,54.51
KLDI,2024-09-30,Q,43.52
KKR,2024-09-30,Q,887.44
KITT,2024-09-30,Q,5.63
RDW,2024-09-30,Q,66.54
KLAC,2024-09-30,Q,133.76
KGS,2024-09-30,Q,84.51
KRT,2024-09-30,Q,20.01
RBTC,2024-09-30,Q,55.84
KRP,2024-09-30,Q,95.49
RC,2024-09-30,Q,168.21
KRO,2024-09-30,Q,115.04
KRNY,2024-09-30,Q,64.58
KRMD,2024-09-30,Q,45.85
KSCP,2024-09-30,Q,2.72
KTOS,2024-09-30,Q,151.0
KTCC,2024-09-30,Q,10.76
KTB,2024-09-30,Q,55.14
RBKB,2024-09-30,Q,11.09
RBLX,2024-09-30,Q,607.55
KRG,2024-09-30,Q,219.67
KOP,2024-09-30,Q,20.52
RCMT,2024-09-30,Q,7.6
KODK,2024-09-30,Q,80.3
RCL,2024-09-30,Q,268.88
KO,2024-09-30,Q,4307.8
KNX,2024-09-30,Q,161.89
KNTK,2024-09-30,Q,157.53
RCON,2024-09-30,Q,7.88
KORE,2024-09-30,Q,18.09
RCKY,2024-09-30,Q,7.45
KREF,2024-09-30,Q,69.57
KRC,2024-09-30,Q,118.05
KPTI,2024-09-30,Q,124.68
RCKT,2024-09-30,Q,91.01
KOS,2024-09-30,Q,471.82
REXR,2024-09-30,Q,222.39
JRVR,2024-09-30,Q,37.83
REYN,2024-09-30,Q,210.15
K,2024-09-30,Q,344.7
JYNT,2024-09-30,Q,15.0
REZI,2024-09-30,Q,146.97
JXN,2024-09-30,Q,74.35
RF,2024-09-30,Q,915.13
JNJ,2024-09-30,Q,2407.62
JMSB,2024-09-30,Q,14.23
JLL,2024-09-30,Q,47.46
RGCO,2024-09-30,Q,10.22
KAI,2024-09-30,Q,11.74
JNPR,2024-09-30,Q,329.16
JPM,2024-09-30,Q,2815.34
JOE,2024-09-30,Q,58.4
JOBY,2024-09-30,Q,717.09
JOB,2024-09-30,Q,108.77
RGA,2024-09-30,Q,65.86
KALA,2024-09-30,Q,4.61
KEX,2024-09-30,Q,57.9
REKR,2024-09-30,Q,88.5
KE,2024-09-30,Q,24.68
KEY,2024-09-30,Q,943.2
REI,2024-09-30,Q,198.17
REED,2024-09-30,Q,4.19
KFS,2024-09-30,Q,27.81
KFRC,2024-09-30,Q,19.08
REFI,2024-09-30,Q,19.62
KFFB,2024-09-30,Q,8.09
REG,2024-09-30,Q,181.5
REGN,2024-09-30,Q,109.89
REPX,2024-09-30,Q,21.58
REPL,2024-09-30,Q,68.32
KAR,2024-09-30,Q,108.62
KALU,2024-09-30,Q,16.09
RES,2024-09-30,Q,214.97
KDP,2024-09-30,Q,1356.45
KD,2024-09-30,Q,231.21
RENE,2024-09-30,Q,21.62
KBR,2024-09-30,Q,133.24
RBCAA,2024-09-30,Q,19.44
LICY,2024-09-30,Q,22.5
LHX,2024-09-30,Q,189.67
QMCO,2024-09-30,Q,4.79
LH,2024-09-30,Q,83.64
LIN,2024-09-30,Q,476.16
LILA,2024-09-30,Q,196.7
LII,2024-09-30,Q,35.62
LIFW,2024-09-30,Q,6.2
QRHC,2024-09-30,Q,20.59
LFUS,2024-09-30,Q,24.82
LFT,2024-09-30,Q,52.28
LFST,2024-09-30,Q,382.64
QRTEA,2024-09-30,Q,396.95
QRTEB,2024-09-30,Q,396.95
QRVO,2024-09-30,Q,94.53
QS,2024-09-30,Q,512.47
LINC,2024-09-30,Q,31.48
QNCX,2024-09-30,Q,43.28
LGIH,2024-09-30,Q,23.5
LGF.B,2024-09-30,Q,240.0
LGF.A,2024-09-30,Q,240.0
LIND,2024-09-30,Q,54.32
PZG,2024-09-30,Q,66.06
PZZA,2024-09-30,Q,32.63
LMB,2024-09-30,Q,11.27
PYPL,2024-09-30,Q,1002.54
LNKB,2024-09-30,Q,37.36
LNG,2024-09-30,Q,224.37
LNC,2024-09-30,Q,170.34
LMT,2024-09-30,Q,237.04
LITE,2024-09-30,Q,68.63
LIQT,2024-09-30,Q,5.85
LIVE,2024-09-30,Q,3.13
LIVN,2024-09-30,Q,54.3
QBTS,2024-09-30,Q,207.96
LLY,2024-09-30,Q,949.32
LLFLQ,2024-09-30,Q,29.35
QCRH,2024-09-30,Q,16.84
QDEL,2024-09-30,Q,67.26
LKQ,2024-09-30,Q,259.96
MKL,2024-09-30,Q,12.86
LARK,2024-09-30,Q,5.5
LAND,2024-09-30,Q,35.84
LANC,2024-09-30,Q,27.57
LAMR,2024-09-30,Q,102.36
RANI,2024-09-30,Q,53.92
LADR,2024-09-30,Q,127.64
LAD,2024-09-30,Q,26.64
LAZR,2024-09-30,Q,32.93
LAW,2024-09-30,Q,59.48
RAIL,2024-09-30,Q,18.87
LAUR,2024-09-30,Q,150.68
LAZ,2024-09-30,Q,112.77
KW,2024-09-30,Q,137.41
KVYO,2024-09-30,Q,269.17
KVUE,2024-09-30,Q,1915.17
RBA,2024-09-30,Q,184.41
RBB,2024-09-30,Q,17.81
KURA,2024-09-30,Q,76.63
RBBN,2024-09-30,Q,175.38
RBC,2024-09-30,Q,31.41
LAB,2024-09-30,Q,371.15
L,2024-09-30,Q,219.52
KZR,2024-09-30,Q,7.3
KYTX,2024-09-30,Q,43.15
KYMR,2024-09-30,Q,64.76
KWR,2024-09-30,Q,17.79
LBRDA,2024-09-30,Q,142.85
LEG,2024-09-30,Q,134.17
LEE,2024-09-30,Q,6.19
LECO,2024-09-30,Q,56.43
QTTB,2024-09-30,Q,12.06
QTWO,2024-09-30,Q,60.28
LEGH,2024-09-30,Q,24.16
QUAD,2024-09-30,Q,52.12
LEA,2024-09-30,Q,54.34
QUIK,2024-09-30,Q,14.47
LDWY,2024-09-30,Q,1.77
LEU,2024-09-30,Q,16.4
QSR,2024-09-30,Q,323.71
LESL,2024-09-30,Q,184.91
QTI,2024-09-30,Q,21.44
R,2024-09-30,Q,42.29
QXO,2024-09-30,Q,409.43
LBTYK,2024-09-30,Q,357.54
LBTYB,2024-09-30,Q,357.54
LBTYA,2024-09-30,Q,357.54
LBRT,2024-09-30,Q,163.42
LBRDK,2024-09-30,Q,142.85
LDOS,2024-09-30,Q,133.43
LDI,2024-09-30,Q,330.29
LCTX,2024-09-30,Q,188.84
QURE,2024-09-30,Q,48.7
LCNB,2024-09-30,Q,14.15
LCII,2024-09-30,Q,25.46
LCID,2024-09-30,Q,2337.52
LCUT,2024-09-30,Q,22.16
MKSI,2024-09-30,Q,67.3
PBIO,2024-09-30,Q,40.97
PBLA,2024-09-30,Q,4.85
NSYS,2024-09-30,Q,2.76
PBI,2024-09-30,Q,181.7
PBHC,2024-09-30,Q,4.72
PBF,2024-09-30,Q,115.12
NTCT,2024-09-30,Q,71.72
NTBLQ,2024-09-30,Q,9.66
PBH,2024-09-30,Q,49.56
NSA,2024-09-30,Q,76.24
NRXS,2024-09-30,Q,6.98
NRXP,2024-09-30,Q,10.75
PBYI,2024-09-30,Q,49.05
NRP,2024-09-30,Q,12.96
NRIM,2024-09-30,Q,5.5
NRGV,2024-09-30,Q,151.54
PCAR,2024-09-30,Q,524.3
PBBK,2024-09-30,Q,2.55
NSP,2024-09-30,Q,37.38
PBPB,2024-09-30,Q,29.94
NSC,2024-09-30,Q,226.24
NSIT,2024-09-30,Q,31.76
PCB,2024-09-30,Q,14.25
PANL,2024-09-30,Q,46.9
NVCR,2024-09-30,Q,108.2
NVAX,2024-09-30,Q,160.09
PAR,2024-09-30,Q,36.28
PARA,2024-09-30,Q,667.0
PARAA,2024-09-30,Q,667.0
NUTX,2024-09-30,Q,5.07
NVR,2024-09-30,Q,3.08
PALI,2024-09-30,Q,1.33
NUS,2024-09-30,Q,49.7
NVFY,2024-09-30,Q,3.08
PAMT,2024-09-30,Q,21.78
NVEE,2024-09-30,Q,65.12
PARR,2024-09-30,Q,56.33
NTRS,2024-09-30,Q,198.22
NTRA,2024-09-30,Q,123.68
NUKK,2024-09-30,Q,2.1
NUE,2024-09-30,Q,234.81
NTWK,2024-09-30,Q,11.43
PATK,2024-09-30,Q,22.4
NTST,2024-09-30,Q,77.38
PAVM,2024-09-30,Q,10.41
NRG,2024-09-30,Q,206.38
NLY,2024-09-30,Q,560.55
PDEX,2024-09-30,Q,3.32
NLST,2024-09-30,Q,271.84
NLOP,2024-09-30,Q,14.78
NL,2024-09-30,Q,48.85
PDLB,2024-09-30,Q,23.81
NMFC,2024-09-30,Q,107.85
NMRK,2024-09-30,Q,168.25
NMIH,2024-09-30,Q,79.67
NMHI,2024-09-30,Q,1.05
NKLA,2024-09-30,Q,60.87
PDM,2024-09-30,Q,124.0
NKGN,2024-09-30,Q,35.36
PEB,2024-09-30,Q,120.5
PEBK,2024-09-30,Q,5.46
NIC,2024-09-30,Q,14.93
NI,2024-09-30,Q,466.78
PECO,2024-09-30,Q,122.6
PEBO,2024-09-30,Q,35.51
NN,2024-09-30,Q,126.32
NINE,2024-09-30,Q,42.36
PDYN,2024-09-30,Q,26.86
NJR,2024-09-30,Q,99.17
PDSB,2024-09-30,Q,36.82
NPSNY,2024-09-30,Q,858.6
PCH,2024-09-30,Q,78.91
NPO,2024-09-30,Q,20.99
PCLB,2024-09-30,Q,0.91
NPCE,2024-09-30,Q,29.2
NOW,2024-09-30,Q,206.0
NOVT,2024-09-30,Q,35.92
PCG,2024-09-30,Q,2615.29
NREF,2024-09-30,Q,17.46
NRC,2024-09-30,Q,23.48
NR,2024-09-30,Q,86.47
PAHC,2024-09-30,Q,40.5
NOC,2024-09-30,Q,145.7
NODK,2024-09-30,Q,20.65
PCT,2024-09-30,Q,164.96
NNN,2024-09-30,Q,187.53
NNI,2024-09-30,Q,36.29
NNBR,2024-09-30,Q,49.95
NOG,2024-09-30,Q,100.17
NOVA,2024-09-30,Q,124.95
NOV,2024-09-30,Q,389.08
NOTV,2024-09-30,Q,26.0
PCOR,2024-09-30,Q,148.66
NOTE,2024-09-30,Q,140.88
PCRX,2024-09-30,Q,46.13
NVRI,2024-09-30,Q,80.14
NVRO,2024-09-30,Q,37.28
OM,2024-09-30,Q,52.09
OLPX,2024-09-30,Q,661.98
OLP,2024-09-30,Q,21.34
OLN,2024-09-30,Q,116.6
OSBC,2024-09-30,Q,44.85
OMC,2024-09-30,Q,195.09
ORMP,2024-09-30,Q,40.77
OMIC,2024-09-30,Q,2.5
ORN,2024-09-30,Q,33.37
OMI,2024-09-30,Q,77.11
OLB,2024-09-30,Q,1.8
OMGA,2024-09-30,Q,55.15
OMF,2024-09-30,Q,119.35
OMEX,2024-09-30,Q,20.59
OMER,2024-09-30,Q,57.95
ORRF,2024-09-30,Q,19.37
OSCR,2024-09-30,Q,247.22
OHI,2024-09-30,Q,269.95
OSIS,2024-09-30,Q,16.71
OSK,2024-09-30,Q,65.07
OGS,2024-09-30,Q,56.65
OGN,2024-09-30,Q,257.54
OGE,2024-09-30,Q,200.95
OFS,2024-09-30,Q,13.4
ORLY,2024-09-30,Q,58.01
OI,2024-09-30,Q,154.65
OKE,2024-09-30,Q,584.18
OIS,2024-09-30,Q,63.11
OII,2024-09-30,Q,101.06
OPY,2024-09-30,Q,10.33
OPAL,2024-09-30,Q,174.46
ORA,2024-09-30,Q,60.45
OPBK,2024-09-30,Q,14.92
ORBT,2024-09-30,Q,3.54
OPCH,2024-09-30,Q,170.18
OPEN,2024-09-30,Q,711.66
OPRX,2024-09-30,Q,18.32
OPRT,2024-09-30,Q,35.72
OPOF,2024-09-30,Q,5.08
OPK,2024-09-30,Q,697.38
OPI,2024-09-30,Q,55.78
OPHC,2024-09-30,Q,9.68
OPGN,2024-09-30,Q,8.36
OPTX,2024-09-30,Q,36.69
OPFI,2024-09-30,Q,86.07
ORC,2024-09-30,Q,78.42
ORGS,2024-09-30,Q,4.8
ORI,2024-09-30,Q,253.56
ONCO,2024-09-30,Q,8.29
ONB,2024-09-30,Q,318.97
ON,2024-09-30,Q,425.8
ONTF,2024-09-30,Q,41.53
ONDS,2024-09-30,Q,69.96
ORGO,2024-09-30,Q,132.57
ONL,2024-09-30,Q,55.95
ONIT,2024-09-30,Q,7.85
ONFO,2024-09-30,Q,5.13
ONEW,2024-09-30,Q,16.06
ORGN,2024-09-30,Q,145.89
OSS,2024-09-30,Q,21.04
OZK,2024-09-30,Q,113.45
NXT,2024-09-30,Q,145.55
NXST,2024-09-30,Q,32.26
NXRT,2024-09-30,Q,25.4
NXPI,2024-09-30,Q,254.73
NXGL,2024-09-30,Q,6.32
PAA,2024-09-30,Q,703.67
OZ,2024-09-30,Q,3.73
NYMT,2024-09-30,Q,90.58
NXU,2024-09-30,Q,12.2
OXY,2024-09-30,Q,905.62
NWBI,2024-09-30,Q,127.26
NVT,2024-09-30,Q,164.82
PAG,2024-09-30,Q,66.77
NVST,2024-09-30,Q,172.1
PAGP,2024-09-30,Q,197.26
NWBO,2024-09-30,Q,1293.74
NWE,2024-09-30,Q,61.31
PACB,2024-09-30,Q,272.53
NWSA,2024-09-30,Q,569.26
NWS,2024-09-30,Q,569.26
NWPX,2024-09-30,Q,9.92
NWN,2024-09-30,Q,38.67
NWL,2024-09-30,Q,416.0
PACS,2024-09-30,Q,152.4
NWFL,2024-09-30,Q,8.09
PACK,2024-09-30,Q,83.26
OWLT,2024-09-30,Q,15.28
OCSL,2024-09-30,Q,82.25
OTLC,2024-09-30,Q,406.27
OTLK,2024-09-30,Q,23.66
OCTO,2024-09-30,Q,1.78
OTRK,2024-09-30,Q,4.22
OCGN,2024-09-30,Q,287.86
OCUL,2024-09-30,Q,155.92
OFG,2024-09-30,Q,46.56
OESX,2024-09-30,Q,32.74
OEC,2024-09-30,Q,58.36
OTIS,2024-09-30,Q,399.46
OSW,2024-09-30,Q,103.98
ODP,2024-09-30,Q,30.12
ODFL,2024-09-30,Q,217.29
OTEX,2024-09-30,Q,265.88
OSUR,2024-09-30,Q,74.57
OFIX,2024-09-30,Q,38.21
OCFC,2024-09-30,Q,58.46
OB,2024-09-30,Q,49.21
OBDC,2024-09-30,Q,390.22
OVV,2024-09-30,Q,263.61
OWL,2024-09-30,Q,1493.52
O,2024-09-30,Q,870.87
OVID,2024-09-30,Q,70.97
OTTR,2024-09-30,Q,41.83
OTTW,2024-09-30,Q,2.48
OUST,2024-09-30,Q,49.54
OBDE,2024-09-30,Q,123.36
OC,2024-09-30,Q,86.95
OBK,2024-09-30,Q,31.14
OVBC,2024-09-30,Q,4.71
OUT,2024-09-30,Q,165.98
MRNS,2024-09-30,Q,55.08
MRNA,2024-09-30,Q,384.4
PLNT,2024-09-30,Q,84.59
PLOW,2024-09-30,Q,23.09
MRK,2024-09-30,Q,2532.81
PLPC,2024-09-30,Q,4.9
MSA,2024-09-30,Q,39.31
MS,2024-09-30,Q,1625.16
MRVI,2024-09-30,Q,252.27
PLMJ,2024-09-30,Q,10.21
MRSN,2024-09-30,Q,122.68
PLMR,2024-09-30,Q,25.01
MPW,2024-09-30,Q,600.2
PLUG,2024-09-30,Q,879.64
PLUR,2024-09-30,Q,5.47
PLUS,2024-09-30,Q,26.87
MPLX,2024-09-30,Q,1019.0
MPLN,2024-09-30,Q,16.17
PLXS,2024-09-30,Q,27.23
MRCY,2024-09-30,Q,59.5
PLRX,2024-09-30,Q,60.8
MRC,2024-09-30,Q,85.24
MRBK,2024-09-30,Q,11.19
PLTK,2024-09-30,Q,371.98
MTEX,2024-09-30,Q,1.88
PKOH,2024-09-30,Q,13.18
MTDR,2024-09-30,Q,124.77
MTD,2024-09-30,Q,21.1
PKST,2024-09-30,Q,36.38
MTCH,2024-09-30,Q,253.96
MTB,2024-09-30,Q,166.85
PKG,2024-09-30,Q,89.81
MTG,2024-09-30,Q,259.23
MTNB,2024-09-30,Q,5.02
PK,2024-09-30,Q,206.4
PKBK,2024-09-30,Q,11.98
MTH,2024-09-30,Q,36.18
MSGE,2024-09-30,Q,48.06
MSFT,2024-09-30,Q,7434.88
MSEX,2024-09-30,Q,17.83
PLBY,2024-09-30,Q,73.89
MSDL,2024-09-30,Q,89.37
MSCI,2024-09-30,Q,78.37
MSBI,2024-09-30,Q,21.4
PLD,2024-09-30,Q,926.17
MSAI,2024-09-30,Q,23.83
MSGS,2024-09-30,Q,23.95
MSTR,2024-09-30,Q,202.64
MSI,2024-09-30,Q,166.84
PLAG,2024-09-30,Q,7.28
PLYA,2024-09-30,Q,133.18
MPC,2024-09-30,Q,334.68
MMM,2024-09-30,Q,544.56
MMLP,2024-09-30,Q,39.0
MMC,2024-09-30,Q,491.12
MMATQ,2024-09-30,Q,6.7
MMS,2024-09-30,Q,60.18
MMSI,2024-09-30,Q,58.28
PNR,2024-09-30,Q,165.23
MNMD,2024-09-30,Q,73.33
MNKD,2024-09-30,Q,275.78
PNNT,2024-09-30,Q,65.3
POCI,2024-09-30,Q,6.35
MLAB,2024-09-30,Q,5.41
PODD,2024-09-30,Q,70.11
POLA,2024-09-30,Q,2.51
MKTW,2024-09-30,Q,319.27
PNTG,2024-09-30,Q,30.31
MLR,2024-09-30,Q,11.45
PNW,2024-09-30,Q,113.7
MLNK,2024-09-30,Q,75.79
MLM,2024-09-30,Q,61.12
MLI,2024-09-30,Q,113.74
MOH,2024-09-30,Q,57.2
MOGU,2024-09-30,Q,7.21
MOG.B,2024-09-30,Q,31.99
MOFG,2024-09-30,Q,21.58
PLYM,2024-09-30,Q,45.4
MPB,2024-09-30,Q,16.7
PM,2024-09-30,Q,1554.83
MPAA,2024-09-30,Q,19.75
MP,2024-09-30,Q,163.19
MOTS,2024-09-30,Q,5.77
MOS,2024-09-30,Q,317.87
MORN,2024-09-30,Q,42.88
PMD,2024-09-30,Q,5.89
MODV,2024-09-30,Q,14.24
MNTS,2024-09-30,Q,25.54
PNBK,2024-09-30,Q,3.98
MNTK,2024-09-30,Q,143.61
PNC,2024-09-30,Q,396.78
MNST,2024-09-30,Q,979.54
MNRO,2024-09-30,Q,29.95
MNR,2024-09-30,Q,95.04
PNFP,2024-09-30,Q,77.24
MNTX,2024-09-30,Q,20.4
MODG,2024-09-30,Q,183.8
MOD,2024-09-30,Q,52.5
PMT,2024-09-30,Q,86.86
PMTS,2024-09-30,Q,11.16
MO,2024-09-30,Q,1694.81
MOBX,2024-09-30,Q,30.59
NDLS,2024-09-30,Q,45.64
PFIE,2024-09-30,Q,46.83
NDAQ,2024-09-30,Q,574.76
PFIS,2024-09-30,Q,9.98
PFLT,2024-09-30,Q,73.42
PFMT,2024-09-30,Q,77.19
NCSM,2024-09-30,Q,2.5
PFGC,2024-09-30,Q,155.8
PFG,2024-09-30,Q,228.73
NE,2024-09-30,Q,142.92
NEO,2024-09-30,Q,128.16
PFBX,2024-09-30,Q,4.66
NEN,2024-09-30,Q,2.83
NEM,2024-09-30,Q,1138.45
PFC,2024-09-30,Q,35.84
NEE,2024-09-30,Q,2056.41
PFE,2024-09-30,Q,5666.99
NECB,2024-09-30,Q,14.02
NCRA,2024-09-30,Q,13.82
NC,2024-09-30,Q,7.3
PFX,2024-09-30,Q,2.02
